House_ID,Location,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price_USD,Property_Type,Floor,Distance_to_CityCenter_km
49256,Los Angeles,6772,6,2,1,2004,2057782,Townhouse,,43.21
49257,Miami,5347,6,3,0,1972,1385431,Apartment,45.0,4.82
49258,Chicago,6347,5,2,3,2006,1354910,Villa,,11.13
49259,San Francisco,3390,6,2,3,2011,1727885,Bungalow,,45.72
49260,Chicago,2377,1,1,1,2018,686702,Apartment,1.0,45.4
49261,Miami,5148,6,4,0,2020,1546405,Apartment,1.0,27.11
49262,Miami,9342,6,5,1,1958,2535660,Apartment,15.0,25.17
49263,Chicago,1446,5,5,2,2006,296286,Apartment,12.0,5.81
49264,Miami,8883,6,1,3,1954,2188284,Bungalow,,12.94
49265,Los Angeles,7904,4,5,0,2007,2641512,Apartment,49.0,27.79
49266,Chicago,8690,1,3,3,1993,2573942,Apartment,14.0,46.77
49267,Chicago,8602,5,4,1,1953,1898958,Villa,,27.74
49268,New York,1570,3,2,1,1952,749693,Apartment,23.0,11.17
49269,San Francisco,6992,2,5,3,2002,2532382,Bungalow,,48.49
49270,Chicago,3357,3,1,0,1974,982249,Villa,,38.88
49271,Seattle,6232,4,5,3,1998,2044495,Apartment,22.0,41.44
49272,New York,4032,1,2,0,1986,1724221,Apartment,42.0,42.88
49273,Miami,5570,6,3,2,2005,1493758,Villa,,37.6
49274,San Francisco,652,4,5,0,1958,262747,Villa,,23.9
49275,San Francisco,2150,2,4,1,1973,1107077,Townhouse,,7.95
49276,Miami,4470,1,4,3,1998,1565253,Apartment,22.0,37.28
49277,Los Angeles,1830,1,1,1,1999,548467,Townhouse,,26.25
49278,Boston,6273,2,4,1,2003,2142737,Apartment,26.0,9.31
49279,Boston,784,4,2,1,1951,256821,Villa,,36.95
49280,New York,3090,6,5,3,2021,1078361,Bungalow,,19.02
49281,Chicago,6099,3,5,2,2002,1238303,Villa,,3.91
49282,New York,7282,2,1,2,1978,2419631,Apartment,19.0,25.1
49283,Miami,5382,5,2,2,2015,1806483,Apartment,7.0,19.51
49284,Miami,4247,3,2,1,1993,1428546,Apartment,28.0,36.09
49285,Seattle,6773,7,4,2,2009,2004596,Bungalow,,1.53
49286,Boston,5338,1,1,2,1959,2034059,Villa,,9.17
49287,Los Angeles,6406,2,4,2,1996,1855491,Bungalow,,31.99
49288,Boston,4001,2,3,2,2015,1738021,Townhouse,,41.99
49289,San Francisco,8931,7,2,2,1978,3909613,Townhouse,,18.35
49290,San Francisco,8219,5,5,3,1965,3479304,Bungalow,,12.82
49291,Miami,8837,7,2,2,2002,2342792,Townhouse,,17.86
49292,New York,8540,7,1,2,1992,4024965,Villa,,32.19
49293,San Francisco,6561,4,5,2,1968,3362249,Bungalow,,33.62
49294,Seattle,807,6,1,0,1983,287966,Bungalow,,42.43
49295,Seattle,8489,6,2,0,1976,2724384,Apartment,6.0,17.68
49296,Chicago,1384,5,2,0,1956,287570,Villa,,48.42
49297,Chicago,8297,7,5,3,1983,1751732,Apartment,6.0,43.39
49298,New York,9317,5,4,0,1993,3887562,Apartment,11.0,17.76
49299,Boston,4362,4,4,3,1974,1847036,Bungalow,,28.39
49300,Boston,7449,1,3,3,1965,2902937,Villa,,34.61
49301,Los Angeles,5639,2,4,2,1984,2072665,Bungalow,,37.57
49302,Chicago,2807,7,1,0,2006,774592,Bungalow,,29.41
49303,New York,7652,3,5,1,1978,2782646,Townhouse,,8.22
49304,New York,2744,1,4,3,2015,953652,Villa,,40.02
49305,Miami,4985,1,2,3,1977,1704405,Townhouse,,12.77
49306,San Francisco,9394,1,3,3,1978,4441286,Villa,,43.25
49307,Miami,9037,3,4,3,1978,2994926,Bungalow,,31.54
49308,San Francisco,7795,2,2,1,1964,3547740,Villa,,41.5
49309,Los Angeles,6757,1,3,3,2009,2374818,Townhouse,,41.13
49310,Los Angeles,3506,5,2,0,1993,1358430,Villa,,47.87
49311,Los Angeles,3778,3,1,1,2011,1538453,Apartment,28.0,26.83
49312,New York,3395,6,4,0,1967,1595198,Villa,,23.54
49313,New York,8522,4,4,3,1988,2968622,Townhouse,,39.93
49314,Boston,7369,6,3,0,1992,3199262,Apartment,20.0,4.66
49315,Miami,1208,2,1,2,1950,362588,Apartment,37.0,33.84
49316,Chicago,1694,5,2,1,1970,367615,Villa,,36.92
49317,Seattle,760,3,4,1,1951,249407,Villa,,48.94
49318,San Francisco,7989,3,1,0,2011,4276046,Townhouse,,13.83
49319,San Francisco,3735,6,5,0,1963,1708138,Villa,,4.77
49320,Los Angeles,9953,4,3,2,2009,2809479,Apartment,41.0,47.48
49321,Boston,9366,3,2,2,2015,3735483,Apartment,1.0,43.74
49322,San Francisco,7584,2,5,0,1956,3542486,Townhouse,,9.21
49323,Houston,7555,5,3,0,1993,1418437,Bungalow,,14.9
49324,Los Angeles,8605,3,5,2,2023,2729424,Apartment,33.0,16.93
49325,Seattle,9110,4,5,1,2004,2911512,Bungalow,,5.15
49326,San Francisco,1763,2,1,2,2022,910667,Townhouse,,38.64
49327,Miami,696,3,4,0,1982,199585,Townhouse,,30.56
49328,San Francisco,1790,1,2,3,1967,964928,Bungalow,,49.01
49329,New York,1574,1,4,1,1998,740580,Townhouse,,23.88
49330,Miami,6352,7,1,2,1993,1789579,Apartment,18.0,21.18
49331,Miami,8035,7,4,1,2018,2688679,Bungalow,,15.21
49332,Miami,3937,4,3,0,1975,1287290,Apartment,49.0,11.55
49333,Houston,8929,1,1,1,1958,2085007,Apartment,24.0,33.31
49334,Houston,1445,1,3,2,2007,299386,Apartment,38.0,23.41
49335,San Francisco,6966,7,1,0,1965,2608638,Villa,,18.41
49336,Los Angeles,9398,2,3,2,1956,2672027,Bungalow,,5.8
49337,Boston,9780,2,3,2,1973,4157349,Villa,,2.34
49338,San Francisco,8703,6,2,1,1992,3718095,Villa,,12.44
49339,San Francisco,3486,5,5,3,2001,1579688,Apartment,3.0,16.01
49340,Boston,7648,5,1,2,1992,3227669,Apartment,41.0,21.14
49341,Boston,5971,5,2,2,1967,2459001,Bungalow,,41.1
49342,San Francisco,6409,2,2,2,1966,2633012,Apartment,17.0,36.64
49343,Boston,666,2,5,0,2014,282349,Apartment,26.0,39.87
49344,Seattle,3663,2,3,1,2016,1335010,Villa,,25.07
49345,New York,4563,1,5,1,1997,2027368,Townhouse,,30.76
49346,Miami,2340,5,1,1,2002,836920,Bungalow,,29.92
49347,Chicago,6146,6,2,0,2009,1277781,Villa,,15.98
49348,Seattle,4691,7,3,0,1982,1210262,Apartment,37.0,39.75
49349,Los Angeles,6249,1,1,1,1951,1799084,Villa,,9.88
49350,Los Angeles,7866,5,1,1,1958,2311945,Townhouse,,46.52
49351,Miami,9384,4,5,0,2020,3049710,Villa,,15.24
49352,Los Angeles,7782,7,3,1,2018,2982600,Bungalow,,25.39
49353,Miami,7471,1,1,1,2003,2519462,Apartment,30.0,49.14
49354,Los Angeles,7548,5,5,0,1987,2868262,Bungalow,,6.34
49355,San Francisco,1629,3,1,0,1955,708976,Apartment,15.0,15.97
49356,New York,6479,4,1,1,1992,2945631,Villa,,46.01
49357,Seattle,8456,7,1,0,1986,2575324,Bungalow,,15.59
49358,Seattle,1600,1,3,2,2010,423970,Townhouse,,41.47
49359,Los Angeles,7537,1,3,0,1957,2673445,Townhouse,,29.7
49360,Seattle,5287,3,3,3,2007,1954149,Apartment,28.0,17.64
49361,Los Angeles,847,7,3,2,1987,294059,Townhouse,,39.76
49362,Boston,7128,7,3,0,2010,3049797,Apartment,41.0,13.35
49363,Boston,707,2,4,2,1959,283469,Apartment,30.0,32.95
49364,Boston,7850,7,2,0,1961,2588300,Apartment,20.0,31.13
49365,Chicago,2045,3,4,0,2002,537041,Bungalow,,36.99
49366,Seattle,5569,2,1,1,1961,1838618,Villa,,8.66
49367,New York,1130,6,2,0,1993,420692,Apartment,44.0,35.99
49368,Seattle,3216,7,2,3,1970,837118,Bungalow,,39.52
49369,San Francisco,8868,1,1,2,2007,3578319,Bungalow,,34.96
49370,New York,3859,2,1,3,1974,1398665,Townhouse,,46.8
49371,Seattle,3866,3,2,0,1972,1371003,Townhouse,,26.44
49372,New York,8821,5,2,1,1965,3206062,Apartment,31.0,41.21
49373,Seattle,8381,4,1,3,1975,3104316,Villa,,7.13
49374,Los Angeles,3205,1,5,0,1963,1129243,Bungalow,,17.1
49375,Houston,4730,4,1,1,2016,1084697,Bungalow,,29.62
49376,Boston,1272,7,3,3,2009,574850,Bungalow,,24.09
49377,Los Angeles,5008,3,5,1,2011,1985566,Bungalow,,26.07
49378,Miami,8225,6,4,3,1964,2942227,Apartment,19.0,46.53
49379,Boston,6784,4,3,1,2015,2523256,Bungalow,,36.72
49380,Seattle,9782,5,3,1,1997,3487146,Bungalow,,46.68
49381,Chicago,9787,5,4,2,1964,2666955,Townhouse,,23.52
49382,New York,4261,5,5,2,1976,1763937,Bungalow,,29.72
49383,Miami,5734,3,2,0,2015,2057508,Villa,,10.61
49384,San Francisco,1399,7,4,3,1980,676198,Apartment,36.0,9.86
49385,Boston,5021,7,1,1,1998,1768320,Bungalow,,14.88
49386,Miami,6230,5,2,0,1998,2005541,Townhouse,,49.1
49387,Boston,1087,6,3,2,1960,438828,Townhouse,,10.51
49388,Houston,7947,1,1,1,2011,1434201,Apartment,43.0,19.75
49389,Seattle,4330,7,5,2,2012,1522606,Townhouse,,24.33
49390,New York,7638,5,1,3,1955,2828333,Bungalow,,43.72
49391,Los Angeles,581,3,5,1,1983,200654,Bungalow,,5.86
49392,New York,5403,5,3,1,1963,1829426,Townhouse,,43.58
49393,Boston,5355,4,3,0,1978,1742447,Townhouse,,29.03
49394,Chicago,3349,5,5,0,1993,915354,Apartment,9.0,36.07
49395,New York,5231,3,2,2,1955,2136691,Townhouse,,25.17
49396,Miami,4121,4,5,2,1968,1030675,Townhouse,,2.06
49397,Miami,1414,2,2,0,2014,461077,Bungalow,,40.4
49398,Los Angeles,2262,1,1,1,2008,680170,Townhouse,,25.52
49399,Los Angeles,6432,5,2,0,2000,2689573,Townhouse,,26.61
49400,Los Angeles,4818,7,5,0,1995,1936953,Apartment,17.0,31.92
49401,San Francisco,7192,7,4,2,1983,3758344,Villa,,22.23
49402,Seattle,6674,3,2,2,1994,2405975,Apartment,47.0,28.66
49403,Chicago,8930,1,2,2,1969,2660119,Apartment,21.0,37.76
49404,San Francisco,6173,6,5,2,1955,2626699,Bungalow,,7.05
49405,Boston,2145,7,4,2,2001,812741,Villa,,32.01
49406,San Francisco,2516,7,3,1,1990,1133660,Apartment,39.0,22.25
49407,San Francisco,8316,4,1,1,1993,4221753,Townhouse,,41.06
49408,Boston,7357,3,5,0,1950,3177193,Villa,,36.1
49409,New York,2543,5,1,3,1971,1055789,Apartment,17.0,9.85
49410,Houston,9170,5,4,2,1953,2127053,Townhouse,,22.26
49411,Boston,1704,2,3,0,1989,670307,Apartment,20.0,4.37
49412,Seattle,7550,6,2,2,2001,2549283,Villa,,8.43
49413,New York,9065,6,3,2,1976,4131151,Apartment,17.0,27.38
49414,Boston,5980,6,2,1,1984,2040900,Apartment,40.0,3.67
49415,Los Angeles,5891,1,2,2,1992,2293872,Townhouse,,1.45
49416,Boston,5632,5,2,3,2013,2529089,Apartment,11.0,42.34
49417,Chicago,6041,6,4,2,2001,1627067,Apartment,29.0,6.43
49418,Boston,6528,4,1,1,1950,2245473,Townhouse,,30.34
49419,San Francisco,9090,4,3,3,2022,4594041,Bungalow,,23.96
49420,New York,8067,7,5,3,1987,3693966,Townhouse,,43.69
49421,Seattle,4764,6,2,1,1979,1445737,Bungalow,,31.07
49422,Miami,1573,4,4,2,1969,516472,Villa,,10.94
49423,Seattle,3679,4,5,0,1988,1006843,Townhouse,,21.19
49424,San Francisco,3790,1,2,2,1952,1994232,Townhouse,,15.71
49425,Seattle,8373,2,4,2,1968,3153711,Bungalow,,28.68
49426,New York,540,2,3,2,2005,253277,Villa,,49.36
49427,Miami,8037,3,1,3,1965,2882476,Townhouse,,20.59
49428,Boston,2155,6,1,2,1970,690590,Apartment,20.0,3.49
49429,New York,5134,1,2,3,1950,2273617,Townhouse,,26.39
49430,Boston,1844,3,2,3,1957,606312,Apartment,27.0,32.62
49431,New York,1430,5,3,1,1953,619530,Apartment,36.0,12.43
49432,Boston,6668,3,5,1,1962,2062186,Townhouse,,28.42
49433,San Francisco,2729,4,5,1,2013,1278198,Apartment,3.0,17.92
49434,Boston,9380,6,3,3,1987,3714222,Apartment,35.0,9.9
49435,New York,8662,7,5,2,1969,3826390,Villa,,6.09
49436,Los Angeles,3912,2,3,2,1954,1465778,Villa,,9.64
49437,Seattle,2650,7,1,1,1997,799205,Villa,,40.09
49438,Miami,9590,2,2,2,2013,2637574,Townhouse,,43.71
49439,Boston,9015,7,5,0,2015,2786258,Bungalow,,38.11
49440,Chicago,6444,2,2,0,1968,1634895,Townhouse,,46.45
49441,Houston,4278,1,4,2,1986,698035,Townhouse,,9.9
49442,Seattle,6735,4,3,0,1989,2293006,Townhouse,,27.89
49443,San Francisco,7158,3,5,1,2012,3658942,Townhouse,,43.97
49444,Miami,5607,7,3,3,1975,1938330,Townhouse,,1.56
49445,Los Angeles,1377,5,4,0,1993,515700,Villa,,3.38
49446,Miami,7336,1,3,0,2021,2532292,Bungalow,,3.07
49447,Chicago,4210,7,3,1,1988,959529,Townhouse,,18.44
49448,San Francisco,834,5,3,1,1986,383937,Townhouse,,25.2
49449,Miami,6747,1,4,1,2017,2056775,Townhouse,,45.59
49450,Seattle,2363,4,5,3,2022,666391,Villa,,12.81
49451,Los Angeles,6555,1,4,0,2017,2437614,Bungalow,,34.7
49452,San Francisco,7083,5,2,1,1962,2670704,Bungalow,,25.46
49453,Los Angeles,6401,1,4,1,1988,1806560,Bungalow,,3.41
49454,San Francisco,4953,4,2,0,1962,2653524,Villa,,12.47
49455,Houston,8368,2,2,3,1952,1807475,Villa,,38.49
49456,Chicago,8666,1,4,1,1958,1855370,Bungalow,,3.35
49457,Houston,4514,5,1,3,1984,787521,Villa,,9.79
49458,Seattle,1119,6,4,0,1995,309164,Townhouse,,36.21
49459,Seattle,8401,5,5,1,1971,3212253,Apartment,12.0,48.64
49460,Seattle,5961,1,3,3,1989,1938623,Townhouse,,31.69
49461,New York,760,7,2,2,2011,360927,Bungalow,,28.72
49462,Seattle,3144,7,1,2,1961,832966,Bungalow,,0.71
49463,Los Angeles,5005,4,1,0,1998,1801476,Townhouse,,7.77
49464,Houston,6004,3,3,3,1957,1105244,Apartment,8.0,3.63
49465,Los Angeles,4324,2,5,2,1983,1460990,Townhouse,,38.2
49466,San Francisco,6781,4,1,2,1974,2494321,Villa,,26.12
49467,Boston,651,3,1,3,2012,285112,Villa,,47.12
49468,Los Angeles,7783,5,2,0,1957,2608966,Villa,,17.72
49469,New York,7378,7,3,0,1995,2795587,Apartment,27.0,29.3
49470,Los Angeles,6368,1,5,2,1994,2105452,Apartment,23.0,21.96
49471,San Francisco,546,5,1,3,1974,207007,Townhouse,,15.67
49472,Boston,8522,1,3,3,1992,2927594,Apartment,43.0,43.18
49473,San Francisco,8520,6,4,3,1958,4104069,Townhouse,,45.31
49474,Houston,8040,2,4,0,1990,1387526,Villa,,31.43
49475,Seattle,3729,1,5,2,2000,1048445,Apartment,12.0,44.43
49476,Chicago,3724,5,5,1,1950,823356,Townhouse,,15.6
49477,Miami,7012,6,3,3,1985,2132947,Villa,,10.99
49478,Boston,6214,3,2,1,2015,2442534,Townhouse,,17.1
49479,Houston,6833,7,5,0,1984,1335999,Apartment,21.0,27.03
49480,Boston,3313,3,2,1,2003,1473873,Townhouse,,28.09
49481,New York,9972,3,4,3,1963,3712967,Apartment,47.0,19.45
49482,Miami,4047,1,2,0,1961,1132001,Villa,,33.12
49483,Los Angeles,9906,4,5,3,1969,3419947,Townhouse,,45.64
49484,Houston,1710,7,1,0,1978,375490,Villa,,30.65
49485,Miami,2147,5,1,0,1981,690085,Villa,,16.94
49486,Seattle,3881,5,4,0,2016,1428951,Apartment,42.0,11.44
49487,Seattle,2986,4,2,3,1953,1031949,Townhouse,,25.38
49488,Houston,4177,6,2,3,1994,771401,Villa,,3.17
49489,Seattle,8650,3,4,3,1999,2905109,Bungalow,,20.96
49490,Los Angeles,1821,3,2,3,1959,659488,Townhouse,,23.42
49491,San Francisco,5582,6,5,3,1995,2053205,Apartment,49.0,17.4
49492,Houston,7464,6,3,1,2001,1603318,Apartment,48.0,37.23
49493,New York,733,5,2,2,1989,273450,Apartment,30.0,16.47
49494,Miami,3636,7,1,3,2001,999196,Apartment,14.0,35.23
49495,Miami,4220,1,5,3,1986,1223266,Villa,,29.36
49496,Miami,1741,7,5,3,2010,465785,Townhouse,,33.11
49497,Houston,3587,7,3,3,1950,654328,Townhouse,,0.8
49498,Los Angeles,8505,1,1,2,1993,2420203,Villa,,42.98
49499,Houston,8881,2,4,2,1978,1943809,Bungalow,,28.75
49500,Houston,7088,3,4,3,1970,1605209,Townhouse,,0.56
49501,Seattle,1196,7,1,0,1993,368876,Apartment,29.0,16.55
49502,San Francisco,672,6,3,1,1969,252116,Townhouse,,19.12
49503,Miami,5707,6,3,0,2015,1553537,Townhouse,,27.78
49504,Los Angeles,5233,5,2,0,1994,2130089,Bungalow,,2.31
49505,Chicago,8452,1,1,0,1975,2282672,Apartment,12.0,22.34
49506,Boston,5873,2,4,3,1962,2612244,Apartment,3.0,35.76
49507,Los Angeles,8556,4,2,1,1962,3525063,Bungalow,,17.73
49508,Seattle,3352,1,5,3,2000,1049567,Apartment,12.0,44.9
49509,Houston,4509,1,3,0,1973,914248,Townhouse,,6.09
49510,New York,5343,5,1,1,1951,2205351,Villa,,23.08
49511,Los Angeles,705,7,4,3,1953,219675,Villa,,4.08
49512,Miami,9066,3,4,1,1956,3182818,Bungalow,,22.35
49513,New York,5531,6,1,1,1997,2508475,Villa,,1.31
49514,Chicago,4708,5,4,3,1984,1079896,Apartment,41.0,7.93
49515,Chicago,1278,4,4,0,1980,355780,Apartment,8.0,8.78
49516,Boston,7891,7,5,3,1971,3226792,Apartment,22.0,34.37
49517,New York,4277,3,1,0,2013,1808193,Villa,,38.57
49518,Seattle,914,5,5,1,2021,247175,Apartment,12.0,49.92
49519,Chicago,6008,1,3,1,1956,1382428,Townhouse,,1.12
49520,New York,7717,5,1,0,2010,3188594,Villa,,32.64
49521,Houston,7548,3,4,0,1986,1292935,Townhouse,,48.06
49522,New York,4082,2,2,0,1995,1775397,Townhouse,,7.96
49523,Houston,8189,7,4,0,1952,1415547,Bungalow,,45.59
49524,Boston,3240,2,4,2,2015,1093440,Apartment,20.0,11.44
49525,Seattle,5463,4,1,0,1987,1534716,Bungalow,,25.78
49526,Miami,7053,7,4,0,2013,1942574,Apartment,48.0,30.68
49527,Miami,5727,7,2,1,2023,1763663,Bungalow,,34.87
49528,Chicago,2897,5,1,1,1973,606025,Apartment,32.0,34.52
49529,San Francisco,3738,1,2,0,1989,1699585,Apartment,34.0,20.21
49530,San Francisco,6958,6,4,2,1989,2941960,Apartment,26.0,38.42
49531,New York,5534,4,3,0,2001,2585367,Apartment,33.0,30.1
49532,Seattle,9303,7,1,1,1972,3507868,Apartment,44.0,1.07
49533,Boston,9031,4,3,1,1957,3604417,Townhouse,,30.47
49534,Houston,5679,4,2,0,2005,1193437,Bungalow,,34.13
49535,Miami,601,3,3,3,2008,156576,Townhouse,,19.27
49536,Seattle,2196,6,3,3,2011,658828,Villa,,12.66
49537,Miami,660,2,5,2,2021,162790,Townhouse,,23.27
49538,Miami,8372,3,5,0,1971,2458962,Apartment,49.0,1.5
49539,Chicago,3092,2,3,1,1983,854078,Townhouse,,23.76
49540,Miami,3865,5,3,2,1979,1312537,Bungalow,,36.6
49541,Boston,9867,6,5,1,1950,2999719,Villa,,41.41
49542,San Francisco,1874,3,1,1,1956,911221,Bungalow,,21.58
49543,Boston,7460,1,4,3,1988,2329215,Apartment,35.0,27.86
49544,Los Angeles,2321,5,3,0,1952,707488,Apartment,47.0,10.99
49545,Chicago,5061,3,1,3,2012,1280651,Bungalow,,27.62
49546,New York,9773,1,4,0,2020,4338907,Bungalow,,10.21
49547,Los Angeles,4948,5,3,3,1961,1984647,Bungalow,,45.35
49548,Chicago,6252,5,3,3,1984,1439182,Apartment,45.0,5.57
49549,Seattle,3536,1,2,0,1979,1129930,Villa,,5.95
49550,Chicago,5251,6,4,3,2002,1454398,Villa,,19.86
49551,Boston,5914,6,5,3,1982,2068385,Bungalow,,8.65
49552,Houston,9866,1,1,0,2010,2221328,Villa,,20.11
49553,Los Angeles,8717,4,4,3,1998,3148263,Townhouse,,6.43
49554,Los Angeles,9284,7,1,3,2022,2645815,Villa,,39.48
49555,Boston,7264,3,5,0,2012,2366502,Villa,,6.02
49556,San Francisco,8971,6,2,3,2002,3481474,Apartment,12.0,49.57
49557,Los Angeles,8518,7,2,0,1985,2426499,Townhouse,,36.62
49558,Miami,5789,2,4,0,1951,1470429,Bungalow,,43.0
49559,San Francisco,3697,6,2,1,1957,1386784,Bungalow,,18.3
49560,Seattle,7182,1,2,2,1988,2604488,Apartment,26.0,27.26
49561,Miami,5755,2,1,0,2004,1743173,Apartment,36.0,35.25
49562,San Francisco,7490,6,3,3,1965,2864614,Townhouse,,38.62
49563,New York,9072,7,1,1,1985,3338255,Apartment,29.0,35.12
49564,Seattle,2688,4,5,2,2011,860422,Apartment,46.0,25.1
49565,San Francisco,590,7,4,3,1962,239747,Apartment,8.0,48.9
49566,New York,8554,6,4,2,2015,2811037,Bungalow,,2.67
49567,San Francisco,6690,2,2,2,1988,3609916,Bungalow,,47.26
49568,New York,5172,1,3,1,1952,2190742,Apartment,10.0,29.61
49569,Miami,9104,6,3,0,2019,2830827,Bungalow,,5.15
49570,Seattle,4930,3,2,2,1961,1417458,Townhouse,,0.82
49571,Seattle,9489,2,1,0,1973,3371785,Villa,,31.91
49572,San Francisco,8266,5,5,3,2009,4441118,Townhouse,,37.37
49573,Houston,7207,6,2,1,1998,1720378,Bungalow,,16.97
49574,San Francisco,7672,7,3,3,2020,3119574,Apartment,17.0,49.31
49575,New York,3273,2,3,1,2000,1173961,Townhouse,,28.8
49576,Seattle,8071,4,2,1,1986,2849778,Apartment,46.0,8.69
49577,Chicago,6673,4,5,1,1996,1474562,Villa,,0.8
49578,Miami,2083,1,3,2,2016,637669,Townhouse,,13.61
49579,Houston,7278,3,3,2,2016,1601563,Apartment,25.0,18.19
49580,Chicago,4746,2,2,1,1984,1370473,Villa,,36.1
49581,Boston,3503,6,1,1,2019,1121370,Townhouse,,47.93
49582,Chicago,3431,1,2,2,1968,701543,Townhouse,,35.98
49583,Miami,7450,3,2,1,1969,2227278,Townhouse,,9.19
49584,San Francisco,3930,4,1,2,1968,2058060,Apartment,49.0,45.75
49585,Los Angeles,6071,2,4,3,2014,2085918,Apartment,41.0,34.65
49586,Houston,924,1,1,2,1994,208854,Apartment,30.0,5.22
49587,San Francisco,6765,7,1,0,1956,3275803,Bungalow,,13.45
49588,Miami,8783,2,5,0,2006,2292198,Townhouse,,45.01
49589,Los Angeles,2574,2,4,2,1957,951240,Villa,,21.54
49590,Boston,6002,5,1,1,1985,1924457,Townhouse,,19.64
49591,Miami,8710,4,2,0,2012,2397686,Apartment,29.0,2.2
49592,Miami,6979,6,5,3,1985,2032376,Bungalow,,30.86
49593,Chicago,3990,7,5,1,1972,938458,Apartment,14.0,18.82
49594,Seattle,4984,3,4,2,2003,1617988,Townhouse,,7.97
49595,San Francisco,4171,4,5,0,1950,1596234,Villa,,4.06
49596,Boston,4472,1,1,0,2014,1914979,Villa,,12.44
49597,Miami,8784,6,5,3,1954,2408850,Bungalow,,7.65
49598,San Francisco,6905,7,5,1,2021,3435629,Villa,,41.41
49599,Los Angeles,4636,4,5,2,1971,1811289,Bungalow,,1.59
49600,Chicago,8476,1,2,1,1964,1798192,Bungalow,,33.1
49601,Los Angeles,8095,4,4,0,2006,2936712,Villa,,10.59
49602,Los Angeles,2595,1,1,2,1968,909521,Villa,,35.82
49603,Chicago,8088,1,5,0,1958,2081697,Bungalow,,38.39
49604,San Francisco,1104,2,3,3,2005,485417,Townhouse,,10.21
49605,Los Angeles,3755,5,1,3,1953,1458905,Bungalow,,10.87
49606,New York,5140,6,2,1,1983,1794840,Townhouse,,46.45
49607,San Francisco,2766,5,4,1,2012,1198859,Townhouse,,11.19
49608,Seattle,1942,7,2,0,1974,652825,Townhouse,,36.74
49609,Seattle,2649,2,2,3,2016,774668,Townhouse,,8.88
49610,Miami,6619,7,4,1,2005,2134764,Townhouse,,35.99
49611,Chicago,3939,5,1,3,2015,806173,Villa,,46.69
49612,Seattle,4157,6,2,2,1961,1430528,Bungalow,,12.78
49613,Chicago,9705,3,5,2,1992,2059951,Bungalow,,41.97
49614,San Francisco,7220,2,2,3,2023,3805802,Bungalow,,41.48
49615,New York,4963,5,1,2,1980,1908803,Apartment,31.0,7.37
49616,Boston,3862,6,3,3,2017,1401781,Villa,,37.54
49617,New York,8930,2,3,2,1983,3258182,Bungalow,,43.02
49618,New York,1196,2,4,1,1979,414892,Townhouse,,7.81
49619,New York,2576,2,4,0,1980,843690,Bungalow,,16.92
49620,Houston,8473,5,2,3,1976,1362869,Apartment,25.0,32.65
49621,Boston,4800,6,3,3,1963,1737423,Bungalow,,35.84
49622,Chicago,2779,5,4,2,2007,722242,Apartment,19.0,32.45
49623,Los Angeles,5503,6,3,2,1953,1812320,Villa,,27.5
49624,Chicago,7265,3,1,1,2004,1908509,Villa,,11.01
49625,Seattle,2221,2,5,3,2013,660924,Apartment,44.0,25.47
49626,Boston,2369,5,3,0,1957,826956,Bungalow,,1.66
49627,Chicago,9027,3,4,2,2008,2477391,Bungalow,,34.97
49628,Chicago,7033,4,3,3,1984,1936774,Townhouse,,33.05
49629,Boston,2599,3,4,1,1974,949097,Villa,,48.7
49630,New York,4427,7,4,3,1971,1789617,Townhouse,,16.3
49631,New York,4366,5,1,2,1996,1892588,Villa,,3.64
49632,Houston,7180,4,4,1,2012,1551940,Bungalow,,4.01
49633,San Francisco,4763,1,4,2,1976,2063493,Bungalow,,9.91
49634,Chicago,3479,7,1,0,2019,849064,Townhouse,,7.47
49635,Miami,3503,5,5,0,1973,1097550,Bungalow,,16.07
49636,Boston,4368,3,1,3,1962,1635599,Villa,,36.25
49637,San Francisco,9042,4,3,2,2003,3434689,Villa,,37.12
49638,Seattle,3062,2,2,0,1958,847127,Apartment,30.0,45.95
49639,Boston,1152,3,5,0,2011,525097,Bungalow,,7.03
49640,Houston,2547,5,1,0,2017,604021,Villa,,29.08
49641,Boston,7806,3,3,1,1960,2643297,Apartment,49.0,20.27
49642,Seattle,2979,7,2,1,2021,1025415,Apartment,4.0,11.15
49643,New York,9666,2,4,2,1976,3540906,Apartment,5.0,42.56
49644,Seattle,9519,1,5,2,1968,2794132,Villa,,34.05
49645,Chicago,4597,3,5,1,1956,1243213,Apartment,37.0,18.62
49646,New York,1465,5,4,3,2015,485446,Townhouse,,36.88
49647,Boston,2402,4,2,0,1959,923627,Townhouse,,41.8
49648,San Francisco,5414,1,4,2,1984,1967621,Villa,,19.54
49649,Los Angeles,8415,1,2,0,2014,2955374,Bungalow,,1.36
49650,New York,2655,2,5,1,1990,984760,Bungalow,,45.45
49651,New York,5220,1,2,3,1984,2399116,Bungalow,,28.92
49652,Houston,1004,1,1,0,1989,218602,Apartment,21.0,49.65
49653,Los Angeles,5568,1,5,2,2021,1868018,Townhouse,,19.81
49654,San Francisco,9390,6,2,0,1961,3752284,Villa,,13.56
49655,Boston,8703,5,3,0,2015,3173558,Villa,,42.44
49656,Miami,4520,1,2,1,2016,1095603,Villa,,23.42
49657,Miami,8926,6,2,1,2004,3076883,Villa,,41.64
